node_id,elevation_m
s9069039167,1048.0
s9069241135,970.0
s9069241451,854.0
s9069241468,1011.0
s9069241489,924.0
s9069241490,775.0
s9072632823,738.0
s9072632832,586.0
s9072633042,604.0
s9072633323,274.0
s9072776034,950.0
s9072777610,1026.0
s9073126191,372.0
s9074282496,398.0
s9102517106,1001.0
s9102517395,1027.0
s9102517409,1039.0
s9112227266,723.0
s9112239709,1002.0
s9112239903,1239.0
s9112240014,1232.0
s9112240183,1354.0
s9112240186,1281.0
s9159632834,1479.0
s9159632845,1085.0
s9159632908,1358.0
s9161594225,1019.0
s9161594226,1369.0
s9162283957,3289.0
s9230936605,535.0
s9250835095,258.0
s9319842181,1623.0
s9325098143,1737.0
s9568801591,327.0
s9568801592,300.0
s9568801593,284.0
s9568801612,281.0
s9568801613,283.0
s9568830757,345.0
s9568830758,294.0
s9568879432,361.0
s9569543639,478.0
s9569561140,339.0
s9570899791,333.0
s9570899792,320.0
s9570934072,306.0
s9570934270,329.0
s9760016566,1875.0
s9760016580,2065.0
s9760017423,2167.0
s9760017456,1983.0
s9760017546,2280.0
s9760017547,1871.0
s9760713337,2159.0
s9760713338,2103.0
s9760713340,1832.0
s9760713341,2014.0
s9760763999,1994.0
s9760764065,2063.0
s9760764066,2011.0
s9760764067,1929.0
s9760764069,2091.0
s9760764092,1741.0
s9760764093,1601.0
s9760764127,2231.0
s9760764128,2246.0
s9762433977,1723.0
s9762433978,1497.0
s9762433979,1471.0
s9762433980,1429.0
s9762815809,1434.0
s9762815810,1440.0
s9762815811,1445.0
s9762815812,1546.0
s9762815814,1528.0
s9762815815,1381.0
s9762932919,1414.0
s9762932925,1316.0
s9762932926,1332.0
s9762932930,1908.0
s9762932931,1489.0
s9763024462,1632.0
s9763024463,1705.0
s9763024464,1567.0
s9763024491,948.0
s9763024492,708.0
s9763024493,917.0
s9763024494,783.0
s9763033465,1273.0
s9763033466,956.0
s9802524126,728.0
s9802524127,894.0
s9894646922,1245.0
s9954074429,183.0
s9978475863,3650.0
s9978475900,3493.0
s10002389537,1598.0
s10002389573,1217.0
s10002389668,1616.0
s10002389744,1292.0
s10002389747,1397.0
s10002389749,1203.0
s10002389750,1440.0
s10002573878,1451.0
s10002573879,1406.0
s10002573880,1331.0
s10002573881,1311.0
s10002573882,1457.0
s10002573900,1593.0
s10002573901,1639.0
s10003855232,1464.0
s10003855233,1197.0
s10003855234,1193.0
s10003855251,1216.0
s10003855252,1286.0
s10003855253,1174.0
s10003855254,1365.0
s10003855255,1575.0
s10003855256,1144.0
s10003855257,1627.0
s10003994504,1244.0
s10003994505,1392.0
s10003994506,1303.0
s10003994507,1134.0
s10003994508,1232.0
s10003994509,1276.0
s10003994510,1267.0
s10003994511,1294.0
s10003994512,1372.0
s10003994513,1228.0
s10003994514,1305.0
s10003994515,1124.0
s10003994516,1061.0
s10004036117,1011.0
s10004036118,1074.0
s10004036119,1432.0
s10004036120,1231.0
s10004036146,1138.0
s10004036147,1238.0
s10004036148,1161.0
s10004036149,1143.0
s10004850817,1011.0
s10004850818,1127.0
s10004850819,1272.0
s10004850820,825.0
s10004850821,1080.0
s10004850823,1190.0
s10004850824,1269.0
s10004850825,1350.0
s10004850826,892.0
s10004850827,1091.0
s10004850828,926.0
s10004850841,1127.0
s10004850842,1197.0
s10004850843,1240.0
s10004850844,1217.0
s10004850862,1372.0
s10004850863,1361.0
s10004850864,1093.0
s10004850866,1263.0
s10004850887,816.0
s10004850888,827.0
s10004850889,712.0
s10004850892,1255.0
s10004850893,1253.0
s10004850894,1292.0
s10004850917,1083.0
s10004850918,887.0
s10004850956,1170.0
s10004850992,1118.0
s10004850993,1086.0
s10004850994,927.0
s10004850995,1072.0
s10004850996,1106.0
s10004851049,1287.0
s10004851086,1085.0
s10005217915,991.0
s10005227533,1092.0
s10005227534,1207.0
s10005227574,718.0
s10005227575,803.0
s10005227576,1195.0
s10005227577,1074.0
s10005227578,927.0
s10005227579,934.0
s10005227581,1137.0
s10005227582,1190.0
s10005227583,1342.0
s10005227584,1162.0
s10005227585,1204.0
s10005227708,936.0
s10005227728,651.0
s10005227729,1053.0
s10005227749,1128.0
s10005227750,1106.0
s10005227752,940.0
s10005227798,1143.0
s10005227799,1134.0
s10005227800,1182.0
s10005227801,1145.0
s10005227802,1148.0
s10005227803,1137.0
s10005227804,1124.0
s10005227860,1057.0
s10005227861,1401.0
s10005227862,1114.0
s10005227894,1052.0
s10005227954,1005.0
s10005227955,1334.0
s10007383552,1157.0
s10007383553,1130.0
s10007383554,1182.0
s10007383555,991.0
s10007383556,921.0
s10007383557,906.0
s10007383558,1210.0
s10007383559,1075.0
s10007383593,1187.0
s10007392276,1634.0
s10007392277,1648.0
s10007405026,1280.0
s10007405027,1365.0
s10007405028,930.0
s10007405029,1206.0
s10007405030,1305.0
s10007405031,1416.0
s10007405032,986.0
s10007405033,989.0
s10007405034,932.0
s10007405035,1238.0
s10007405036,1279.0
s10007405061,1286.0
s10007405062,1657.0
s10007405063,1427.0
s10007405064,1466.0
s10007405065,1475.0
s10007405066,1511.0
s10007405067,1451.0
s10007405068,1473.0
s10007405069,1508.0
s10007405070,1680.0
s10007405071,1347.0
s10007405072,977.0
s10007405073,985.0
s10007405126,1341.0
s10007405127,1069.0
s10007405128,1194.0
s10007405129,1157.0
s10007405130,1062.0
s10007405140,1477.0
s10007405141,1080.0
s10007405142,1175.0
s10007405143,1164.0
s10007405144,1349.0
s10007405145,1368.0
s10007405201,1310.0
s10007405202,1482.0
s10007405203,1531.0
s10007405204,1566.0
s10007405205,1530.0
s10007405206,1598.0
s10007405208,1479.0
s10030463698,949.0
s10030463699,936.0
s10030463700,928.0
s10030463701,958.0
s10030463702,916.0
s10030463703,935.0
s10030500637,945.0
s10030500638,954.0
s10030500639,899.0
s10030500640,982.0
s10030500641,1023.0
s10030500642,1042.0
s10030500674,955.0
s10030500675,968.0
s10030500676,945.0
s10030500677,956.0
s10030500678,939.0
s10030500759,1093.0
s10030500760,1042.0
s10030500761,1080.0
s10030500762,1059.0
s10030500763,1055.0
s10030500764,1097.0
s10030500765,1042.0
s10030500766,1092.0
s10030500767,1103.0
s10030500768,986.0
s10030500769,1192.0
s10032306623,891.0
s10032306624,1046.0
s10032306625,979.0
s10032306626,872.0
s10032306627,907.0
s10032306628,1023.0
s10032306657,1024.0
s10081861291,613.0
s10081861292,959.0
s10081861293,562.0
s10081861310,583.0
s10081861311,633.0
s10081861312,746.0
s10081861313,929.0
s10081861314,836.0
s10081861315,567.0
s10081872849,541.0
s10081872850,653.0
s10081872851,579.0
s10081872852,722.0
s10081872853,719.0
s10081872854,960.0
s10081872855,561.0
s10081872867,600.0
s10081872868,564.0
s10081872905,560.0
s10081872906,544.0
s10081872907,585.0
s10082195353,662.0
s10082195354,883.0
s10082195355,902.0
s10082195356,1011.0
s10082195357,785.0
s10082195358,1008.0
s10082195359,1302.0
s10082195396,1179.0
s10082200429,1154.0
s10082200448,961.0
s10082200486,1152.0
s10082200508,618.0
s10082200509,525.0
s10082200510,517.0
s10082200512,610.0
s10082200513,568.0
s10082200514,585.0
s10082834826,960.0
s10082834827,1042.0
s10082834828,1112.0
s10082834850,1070.0
s10082834851,1119.0
s10082834852,1236.0
s10082834853,1260.0
s10214217509,1425.0
s10285947117,1840.0
s10289588615,1902.0
s10289910004,2952.0
s10289910005,3004.0
s10302061253,3347.0
s10302075876,3384.0
s10649728684,288.0
s10654585528,311.0
s10654585529,290.0
s10784969482,1695.0
s10839474047,327.0
s10862337696,792.0
s10862337697,1019.0
s10862477140,1830.0
s10864153548,1090.0
s10864153549,654.0
s10864184707,733.0
s10864211688,1484.0
s10864219605,2055.0
s10864253763,1535.0
s10864253774,1705.0
s10864370023,1718.0
s10864370388,2133.0
s10864519876,1704.0
s10864519889,1743.0
s10866786869,311.0
s10870214798,1624.0
s10870460350,1635.0
s10870893423,2034.0
s10877035264,1229.0
s10882730420,1650.0
s10882730487,1984.0
s10917567485,1347.0
s10917567962,1527.0
s10921025737,1361.0
s10925710454,808.0
s10925710466,812.0
s10925710482,1328.0
s10928090869,696.0
s10941933055,2032.0
s10964879900,1300.0
s10978275464,812.0
s10978562689,681.0
s10992042856,598.0
s10992073940,1250.0
s10992130243,1547.0
s10992498530,1287.0
s11007465976,1409.0
s11007466335,1959.0
s11007521794,1617.0
s11007527105,1507.0
s11007775333,1791.0
s11009711790,1113.0
s11079168769,548.0
s11108610674,622.0
s11108610675,759.0
s11108610676,868.0
s11108610677,987.0
s11108610678,991.0
s11108610679,971.0
s11108610683,1035.0
s11108610684,1244.0
s11108610685,1467.0
s11108610686,1093.0
s11295521908,537.0
s11397971512,1970.0
s11398074198,585.0
s11398074199,370.0
s11518406604,702.0
s11518481094,1137.0
s11731179155,272.0
s11731179157,372.0
s11731179158,429.0
s11731179161,401.0
s11731179164,810.0
s11731179165,809.0
s11731179166,245.0
s11773258622,1132.0
s11883835080,574.0
s11883835081,553.0
s11883835082,1010.0
s12473025513,314.0
s12508496197,1386.0
s12508573307,2054.0
s12508573308,2165.0
s12508612955,390.0
s12732182354,1407.0
s12732182355,1639.0
s13041257701,389.0
s13155714265,270.0
s13155714266,340.0
s13155789858,1112.0
s13155789859,543.0
s13155789860,626.0
s13155789861,1117.0
s13155789862,476.0
s13155796457,2087.0
s13155796458,3139.0
s13155810285,2165.0
s13155810286,1936.0
s13155810287,1682.0
s13155811480,2123.0
s13155811481,2073.0
s13155811483,1417.0
s13155811484,1770.0
s13155870260,3110.0
s13155870262,2326.0
s13155870263,3188.0
s13155870264,3081.0
s13155904439,2076.0
s13155904440,2038.0
s13155904441,2037.0
s13155911614,1522.0
s13155911615,1689.0
s13155911616,1646.0
s13155911617,1754.0
s13155911618,1878.0
s13155911619,2001.0
s13155911620,2192.0
s13157321081,465.0
s13157321082,313.0
s13157321083,595.0
s13157348144,1193.0
s13157349696,1394.0
s13157349698,948.0
s13157352702,713.0
s13157352703,1074.0
s13157352704,497.0
s13157352706,762.0
s13157352707,808.0
s13157352708,394.0
s13157352709,514.0
s13157352710,308.0
s13157352747,1959.0
s13157364049,338.0
s13157364050,571.0
s13157364051,347.0
s13157364052,267.0
s13157364053,368.0
s13157364054,881.0
s13157364055,964.0
s13157364056,782.0
s13157364057,741.0
s13157364058,858.0
s13157369508,621.0
s13157380716,1189.0
s13157393820,2149.0
s13157808826,1891.0
s13157834322,2470.0
s13157834323,379.0
s13157834386,1228.0
s13157834387,1327.0
s13157834388,1488.0
s13157834390,1515.0
s13157847510,3665.0
s13157847511,3524.0
s13157847512,1165.0
s13157847513,1146.0
s13157848071,2100.0
s13157894248,260.0
s13157894250,701.0
s13157894251,503.0
s13157894252,279.0
s13157894275,1843.0
s13157898875,1134.0
s13157898876,1171.0
s13157898883,125.0
s13157898886,281.0
s13157911721,1027.0
s13157911722,1187.0
s13157935709,1609.0
s13157935712,1064.0
s13157935713,634.0
s13157935714,629.0
s13157935717,1184.0
s13157998055,1296.0
s13157998057,916.0
s13157998058,947.0
s13157998059,1132.0
s13157998060,1421.0
s13157998061,1389.0
s13157998062,1272.0
s13158059504,1098.0
s13158059507,1854.0
s13158059508,1520.0
s13158067187,748.0
s13158067188,784.0
s13158070637,1255.0
s13158070642,689.0
s13158070643,980.0
s13158070644,880.0
s13158070645,1093.0
s13158070646,1027.0
s13158070647,1202.0
s13158070648,1253.0
s13158072920,340.0
s13158072921,343.0
s13158072922,278.0
s13158072923,793.0
s13158072924,973.0
s13158072926,611.0
s13158072927,456.0
s13158072929,856.0
s13158072932,340.0
s13158133680,434.0
s13158133682,948.0
s13158133683,738.0
s13158133686,246.0
s13158133687,784.0
s13158133688,871.0
s13158133689,1187.0
s13158133690,1097.0
s13158133691,1056.0
s13158133692,1020.0
s13158136113,292.0
s13158136114,473.0
s13158136115,643.0
s13158136116,292.0
s13158136117,274.0
s13158136118,291.0
s13158136119,273.0
s13158136121,479.0
s13158136122,583.0
s13158136124,196.0
s13158136125,261.0
s13158136126,226.0
s13158160736,794.0
s13158160737,948.0
s13158160738,892.0
s13158160739,639.0
s13158160740,872.0
s13158160742,448.0
s13158160743,1104.0
s13158160744,973.0
s13158160745,1080.0
s13158171582,1608.0
s13158175856,1168.0
s13158175857,891.0
s13158966493,840.0
s13158966495,1988.0
s13158966496,1937.0
s13158966497,1916.0
s13158966498,1481.0
s13158966499,1511.0
s13158999552,905.0
s13158999553,995.0
s13158999554,1849.0
s13159001129,1024.0
s13159001130,1006.0
s13159088878,519.0
s13159127058,519.0
s13159127059,561.0
s13159247667,278.0
s13162094038,233.0
s13162132761,915.0
s13162132762,1484.0
s13162132763,753.0
s13162132764,1454.0
s13162154396,244.0
s13162176134,519.0
s13162176135,577.0
s13162239690,637.0
s13162239691,490.0
s13162239692,501.0
s13162239693,658.0
s13162275138,1004.0
s13162275139,330.0
s13162275140,421.0
s13162275141,909.0
s13162275142,1159.0
s13162275143,1136.0
s13162316057,529.0
s13162342577,1048.0
s13167238624,1195.0
s13167255869,1233.0
s13185904003,2162.0
s13185904008,1610.0
s13185904011,1774.0
s13185904799,1884.0
s13185904800,1669.0
s13185910475,1932.0
s13185910476,2078.0
s13185910477,2011.0
s13185928729,1574.0
s13185928730,1487.0
s13185928731,1269.0
s13185928732,1099.0
s13185962005,312.0
s13188282395,703.0
s13188282396,833.0
s13188282397,1377.0
s13188301533,1276.0
s13188305238,524.0
s13197264678,2823.0
s13197302513,2347.0
s13197302517,2794.0
s13200135820,469.0
s13200135821,840.0
s13203965658,953.0
s13243377861,1234.0
s13243377863,1582.0
s13243377865,704.0
s13243377866,987.0
s13243377867,261.0
s13243377868,526.0
s13243377869,926.0
s13243377870,658.0
s13243377871,818.0
s13243377873,606.0
s13243377875,1628.0
s13243377876,824.0
s13243377878,671.0
s13243377886,960.0
s13243377887,299.0
s13243377888,717.0
s13243377889,600.0
s13249851328,2100.0
s13290022324,595.0
s13290022325,944.0
s13290022326,1424.0
s13290171560,932.0
s13290171561,1583.0
s13303052229,268.0
s13313740500,1205.0
s13327721581,1329.0
s13342504272,2760.0
s13342504273,2191.0
s13363738085,1118.0
s13417214332,3173.0
s13449278989,2870.0
s13449278990,2602.0
s13449278993,2307.0
s13449278994,2213.0
s13449278995,2421.0
s13449278997,1896.0
s13449278998,2277.0
s13463492881,1129.0
s13463492882,1606.0
s13463492886,386.0
s13542949718,498.0
s13556093698,188.0
s13589387447,4158.0
s13592846867,1190.0
s13610015492,578.0
s13847971651,565.0
s13851535942,165.0
s13851535980,158.0
s13851535981,155.0
s13851572902,1185.0
s13851579829,491.0
s13851609675,491.0
s13891699802,1603.0
s13891699803,1548.0
s13891699805,1589.0
s13891699806,1595.0
s245721026,38.0
s245722358,38.0
s245724579,37.0
s245728326,40.0
s245729854,681.0
s245735323,232.0
s245736203,209.0
s245739251,830.0
s245739605,546.0
s245740681,108.0
s245740851,58.0
s245741680,35.0
s245742069,44.0
s245743490,40.0
s245744465,38.0
s245746325,44.0
s245746478,123.0
s245748181,53.0
s245750035,76.0
s245750616,68.0
s245750992,55.0
s245753934,83.0
s245754927,134.0
s245755348,96.0
s245755518,90.0
s245756524,119.0
s245757880,107.0
s245760898,110.0
s245762207,136.0
s342099191,86.0
s342100221,56.0
s342100459,89.0
s566672798,88.0
s567383142,66.0
s567383143,69.0
s569243331,59.0
s830103529,43.0
s831176590,87.0
s958035180,128.0
s1133695017,169.0
s1352601587,50.0
s1380070099,51.0
s1403967931,63.0
s1437215869,97.0
s1739922352,32.0
s1739986503,113.0
s1740005447,135.0
s1740028720,109.0
s1810911320,41.0
s1810911323,71.0
s1811210915,46.0
s1934228034,93.0
s1937610133,95.0
s1937617872,94.0
s2081915203,687.0
s2081966210,1159.0
s2081966224,1123.0
s2138091867,91.0
s2319238562,41.0
s2365222326,48.0
s2385334057,79.0
s2885039362,143.0
s2885091536,64.0
s2885143477,117.0
s2885248522,111.0
s2885288331,87.0
s2885288332,84.0
s3309060540,51.0
s3309060541,54.0
s3309060543,53.0
s3309067379,65.0
s3546761360,124.0
s3773172323,88.0
s3777828308,91.0
s3777828309,90.0
s3777828310,94.0
s3777828311,93.0
s3777828314,97.0
s4160645674,57.0
s4193235569,184.0
s4193235570,180.0
s4193235571,419.0
s4193235572,416.0
s4194553499,153.0
s4194553500,152.0
s4194553501,153.0
s4194553502,150.0
s4194553503,165.0
s4196332289,158.0
s4196339705,141.0
s4196342889,142.0
s4196342890,147.0
s4198158293,128.0
s4509196600,51.0
s4667621489,128.0
s5623038879,54.0
s5623038882,70.0
s5623038906,58.0
s5766103458,1147.0
s5775285633,91.0
s5789836398,518.0
s5789836399,516.0
s5789836400,517.0
s5789836401,652.0
s5789836402,654.0
s5789836403,627.0
s5789836404,632.0
s5789836405,636.0
s5789836406,626.0
s5806577175,139.0
s5806577176,135.0
s5819395478,257.0
s6096685708,116.0
s6096685710,115.0
s6096685711,115.0
s6096685715,125.0
s6148371634,48.0
s6160665854,52.0
s6161187086,77.0
s6168658413,71.0
s6169689391,58.0
s6240693696,660.0
s6244036969,92.0
s6244305246,146.0
s6244446903,1193.0
s6245693270,91.0
s6245693663,42.0
s6246654287,343.0
s6247258124,1224.0
s6247491664,27.0
s6247491758,47.0
s6247909755,122.0
s6247910684,1182.0
s6250025455,567.0
s6251245454,409.0
s6251245455,316.0
s6888318382,129.0
s7006897999,99.0
s7006898000,102.0
s7007178002,95.0
s7017989704,60.0
s7037458926,94.0
s7037458927,98.0
s7079174910,47.0
s7159004379,42.0
s7159010046,47.0
s7159026712,91.0
s7159046934,44.0
s7159052459,52.0
s7159054303,48.0
s7159255409,43.0
s7159255410,44.0
s7159263817,50.0
s7159263818,50.0
s7159270019,45.0
s7159270020,47.0
s7159270021,44.0
s7159287305,54.0
s7159314357,78.0
s7159365221,51.0
s7159950254,85.0
s7159959456,94.0
s7159969716,58.0
s7159979489,117.0
s7159998707,85.0
s7160009137,94.0
s7160147293,95.0
s7160147294,95.0
s7160154171,130.0
s7160154172,100.0
s7301485443,107.0
s7577994492,72.0
s7781806786,72.0
s8236701359,310.0
s8399008415,57.0
s8432198293,18.0
s8561471991,72.0
s8561471999,73.0
s8717754896,729.0
s8717784813,725.0
s8717788304,705.0
s8925188026,23.0
s9091372770,145.0
s9091372771,143.0
s9091372773,145.0
s9127379493,108.0
s9127805313,231.0
s9127828291,76.0
s9171945868,124.0
s9171945885,127.0
s9171959504,131.0
s9171959505,123.0
s9174932178,109.0
s9212146099,132.0
s9213360762,105.0
s9234777448,631.0
s9281140208,127.0
s9427289489,102.0
s9450490090,140.0
s9566367368,116.0
s9566367370,116.0
s9566367371,112.0
s9566367372,116.0
s9566367373,114.0
s9566367374,116.0
s9569576344,97.0
s9587442592,136.0
s9589199698,116.0
s9589199699,119.0
s9589199700,126.0
s9589199701,124.0
s9594277341,134.0
s9614163486,106.0
s9621475214,106.0
s9621475215,108.0
s9627091748,117.0
s9627094483,116.0
s9627117726,119.0
s9627171489,111.0
s9627171517,109.0
s9628955501,121.0
s9646077729,108.0
s9660184681,317.0
s9709199012,96.0
s9849518665,104.0
s9991472612,148.0
s10221836219,705.0
s10599423093,105.0
s10692764768,87.0
s11038715217,580.0
s11062758505,454.0
s11062758605,501.0
s11090837906,616.0
s11090837907,769.0
s11090838505,487.0
s11090838605,645.0
s11127261397,58.0
s11127293365,67.0
s11132665783,94.0
s11132670519,99.0
s11132675927,89.0
s11160764043,65.0
s11162873338,59.0
s11162885562,57.0
s11162914660,59.0
s11162914661,66.0
