id,name,state,lat,lon,kind,population,population_known,has_market,has_coldstore
s12978318379,Zalenphai,,25.060037,94.06376,village,644,1,0,0
s12978318380,Ng. Phainom,,25.060272,94.060651,village,444,1,0,0
s12988719174,Songphel Khullen,,25.062798,94.053331,village,188,1,0,0
s13004689069,Denglen,,25.101391,94.080222,village,397,1,0,0
s13004689070,S. Khonomphai,,25.090556,94.093525,village,449,1,0,0
s13007507206,Tonglon (T),,24.240711,93.56213,village,208,1,0,0
s13007507207,Tonglon (K),,24.256546,93.546023,village,354,1,0,0
s13007507209,Allusingtam,,24.192147,93.556213,village,124,1,0,0
s13014467132,Sadar Joute,,24.737121,93.771901,village,160,1,0,0
s13014467144,Khonglong Kabui,,24.781831,93.785174,village,304,1,0,0
s13014467152,Namgailong,,24.769905,93.793085,village,0,0,0,0
s13014467153,Leingangpokpi,,24.764479,93.790223,village,15,1,0,0
s13014467154,Kangmong Langoljam,,24.753411,93.781189,village,0,0,0,0
s13014467169,Khoripok,,24.756444,93.777673,village,160,1,0,0
s13014472544,Ichum Keirap,,24.724444,93.765107,village,590,1,0,0
s13014472546,Tingkai Khunou,,24.707574,93.771099,village,285,1,0,0
s13014472560,Tuikhang,,24.700807,93.770269,village,148,1,0,0
s13014472562,Wainem,,24.686928,93.764971,village,282,1,0,0
s13014472565,Thangjing Chiru,,24.802388,93.781438,village,59,1,0,0
s13014472855,Chuangphun Kabui,,24.664756,93.763228,village,0,0,0,0
s13014472858,Laimanai Kabui,,24.55943,93.728306,village,208,1,0,0
s13014472883,Phunchonjang,,24.496271,93.718984,village,305,1,0,0
s13014472884,Molpheitampak,,24.470306,93.720989,village,356,1,0,0
s13015593683,Thiyam,,24.767325,93.794148,village,0,0,0,0
s13015595488,Mongbung Tongneh,,24.74899,93.779284,village,181,1,0,0
s13015630552,Manamjang,,24.751596,93.780018,village,352,1,0,0
s13015909231,Kangoi Paolian,,24.437071,93.681966,village,291,1,0,0
s13015909232,V. Kolmun,,24.434852,93.684514,village,106,1,0,0
s13015909233,Sijang,,24.436819,93.67204,village,104,1,0,0
s13015909234,T. Thingjang,,24.425808,93.691193,village,112,1,0,0
s13015923602,Zounoi,,24.529712,93.652856,village,174,1,0,0
s13015923766,Tumjangphai,,24.590979,93.663211,village,111,1,0,0
s13015923767,L. Khengjang,,24.583418,93.666107,village,370,1,0,0
s13015923768,Hengmol,,24.603149,93.629509,village,145,1,0,0
s13015923778,Majuron Kuki,,24.607203,93.658754,village,335,1,0,0
s13015923779,L. Boljol,,24.631495,93.641155,village,178,1,0,0
s13015923891,L. Gelmol,,24.603869,93.673671,village,0,0,0,0
s13015923899,Molphai,,24.605389,93.684563,village,0,0,0,0
s13015923900,K. Lhangnom,,24.607942,93.688193,village,120,1,0,0
s13015923902,New Kungpi,,24.611539,93.688662,village,369,1,0,0
s13015923905,Lamdan,,24.606109,93.692303,village,148,1,0,0
s13015923918,Lamdan Kabui,,24.599946,93.710485,village,371,1,0,0
s13016191638,L. Gamnonphai,,24.622506,93.652116,village,72,1,0,0
s13016329544,Loibol Khullen,,24.732305,93.712989,village,127,1,0,0
s13016467510,Joupi,,24.648853,93.706478,village,73,1,0,0
s13016467661,Kharam Pallen,,24.813039,93.712699,village,414,1,0,0
s13016467742,Molhoi,,24.95998,93.829038,village,441,1,0,0
s13016560988,Samuk,,24.9331,93.753711,village,333,1,0,0
s13019460493,Kanglatombi Tsipari,,24.972903,93.873888,village,0,0,0,0
s13019470521,Khengjang,,24.992269,93.885421,village,942,1,0,0
s13019792521,Upper Kalapahar,,25.122343,93.961677,village,0,0,0,0
s13019792522,Lower Kalapahar,,25.112025,93.955416,village,1725,1,0,0
s13026728853,Tuipiphai,,24.38207,93.341566,village,0,0,0,0
s13026892832,S. Laijang,,24.804735,93.762011,village,238,1,0,0
s13026892850,L. Hengjol,,24.809895,93.75832,village,120,1,0,0
s13027256508,Saichang,,24.4316,93.367515,village,55,1,0,0
s13027256511,Siangai Namdai,,24.646726,93.761997,village,219,1,0,0
s13027263543,Majuron Kabui,,24.595082,93.731047,village,476,1,0,0
s13027263544,Kukimun,,24.592192,93.682392,village,508,1,0,0
s13027263617,Nahlon,,24.541822,93.684791,village,442,1,0,0
s13028137608,K. Geljang,,24.54363,93.708548,village,189,1,0,0
s13030215428,Puandaijang,,24.748932,93.671539,village,0,0,0,0
s13030215483,Keirap Khuntak,,24.586388,93.735711,village,615,1,0,0
s13030215484,Tokpa Kabui,,24.588223,93.733438,village,333,1,0,0
s13030215538,Kha Aimol,,24.592193,93.726848,village,328,1,0,0
s13030215540,Sadu Khoiroi,,24.57463,93.734453,village,581,1,0,0
s13030215671,Kokodan Dahlon,,24.592324,93.732651,village,116,1,0,0
s13030215672,Kokodan Khullen,,24.596261,93.734289,village,143,1,0,0
s13030215704,Langjingmanbi,,24.531934,93.724829,village,43,1,0,0
s13030215714,Heichanglok,,24.527299,93.726906,village,50,1,0,0
s13030437406,Loilamkot,,24.507666,93.701912,village,138,1,0,0
s13030520978,S. Lonphai,,24.525437,93.718738,village,0,0,0,0
s13030520979,New Ningthiching,,24.513034,93.71561,village,396,1,0,0
s13030520980,Ningthiching,,24.510356,93.713806,village,332,1,0,0
s13036810537,Purum Khullen,,24.425121,93.950048,village,123,1,0,0
s13058761558,Khomunnom,,24.137731,93.595391,village,0,0,0,0
s13062000961,Gamhui,,24.35465,93.259247,village,168,1,0,0
s13062001083,Galkapkot,,24.349239,93.280984,village,140,1,0,0
s13063802231,Tieulien,,24.422836,93.042986,village,290,1,0,0
s13063813652,Jeisuo,,24.497474,93.038964,hamlet,0,0,0,0
s13063813653,Moinador,,24.549384,93.067962,hamlet,0,0,0,0
s13063883935,Thingkaldor,,24.440922,93.040335,hamlet,0,0,0,0
s13063883936,Thingpuikuol,,24.394839,93.027864,village,0,0,0,0
s13136702827,Sangaithel,,24.806369,93.79189,village,0,0,0,0
s13136917468,Saheibung,,24.823508,93.783304,hamlet,0,0,0,0
s13136917473,L. Jangnomphai,,24.828527,93.792146,village,176,1,0,0
s13136917476,New Boljang,,24.833407,93.780425,hamlet,0,0,0,0
s13175815989,D. Vaison,,24.405563,93.689164,village,0,0,0,0
s13175845253,Gamnom,,24.413968,93.684445,village,206,1,0,0
s13185815339,Lamlongei,,24.853258,93.926866,village,0,0,0,0
s13186365554,Chanbirok,,24.946606,93.909505,village,0,0,0,0
s13186365562,Khongnangpokpi,,24.953627,93.914412,village,330,1,0,0
s13186365577,Awang Leikinthabi,,24.927428,93.896857,village,0,0,0,0
s13186528669,Ngamju,,25.28756,94.224581,village,0,0,0,0
s13186528671,C. Phailen,,24.839797,93.759494,village,167,1,0,0
s13186649016,Mapao Khullen,,24.954812,93.924878,village,259,1,0,0
s13186649017,Mapao Thangal,,24.940835,93.922089,village,137,1,0,0
s13186649019,Potshangbam Khunou,,24.90138,93.904842,village,0,0,0,0
s13190865577,Masemjang,,24.465015,93.709444,village,253,1,0,0
s13190865578,P. Geljang,,24.462732,93.716136,village,90,1,0,0
s13190865592,Laikamualsau,,24.475007,93.726429,village,37,1,0,0
s13190881001,Leisanbung,,24.47372,93.718402,village,203,1,0,0
s13205535698,Phoikon,,25.182525,93.76624,hamlet,0,0,0,0
s13205568424,Makui Chaljāng,,25.134103,93.781915,hamlet,0,0,0,0
s13205568427,Saramjou,,25.103196,93.838641,hamlet,0,0,0,0
s13205568428,Makui,,25.127212,93.818101,hamlet,0,0,0,0
s13205568429,Makui Khullen,,25.130211,93.78779,hamlet,0,0,0,0
s13205568430,Makui Dong,,25.127337,93.789139,hamlet,0,0,0,0
s13205568431,Lāloi,,25.106479,93.814564,hamlet,0,0,0,0
s13250685907,Langol,,24.838039,93.905957,suburb,0,0,0,0
s13250685908,New Lambulane,,24.810015,93.948229,suburb,0,0,0,0
s13263860989,Taodaijang,,24.678674,93.493017,village,0,0,0,0
s13264959827,Khongsang,,24.822987,93.475418,village,0,0,0,0
s13274036744,Waphong Inthan,,24.890668,93.712597,village,235,1,0,0
s13274427988,Songlung Kholui,,24.886758,93.724716,hamlet,0,0,0,0
s13275554639,Selvung,,24.491375,93.480498,village,0,0,0,0
s13275554640,Lailong-S,,24.508381,93.433661,village,226,1,0,0
s13275554650,Lailong-L,,24.497381,93.438272,hamlet,138,1,0,0
s13275554651,Lailong-L,,24.483195,93.423089,village,138,1,0,0
s13275554664,Molcham,,24.56599,93.512251,village,82,1,0,0
s13275554665,Bolkot,,24.540923,93.539495,village,223,1,0,0
s13275554671,Kamkeilon,,24.465955,93.461352,village,319,1,0,0
s13275554674,Damjawl,,24.423119,93.501853,village,97,1,0,0
s13275554680,Leitan,,24.429317,93.464234,hamlet,0,0,0,0
s13275554686,Khengjanglhang,,24.441721,93.461699,hamlet,0,0,0,0
s13275554878,Aina,,24.396922,93.459436,village,251,1,0,0
s13275554893,K. Tuiliphai,,24.401026,93.475352,village,154,1,0,0
s13275554903,Lungchong,,24.379245,93.484482,village,191,1,0,0
s13275778502,Dohjang,,24.439719,93.529898,village,0,0,0,0
s13275778674,Santing,,24.397367,93.434695,village,507,1,0,0
s13275778675,Konpi,,24.433947,93.401992,village,157,1,0,0
s13275778682,Maomual,,24.422683,93.397586,village,195,1,0,0
s13275945799,Nungsai,,24.446222,93.439012,village,308,1,0,0
s13279813440,Najang,,24.513373,93.513389,village,378,1,0,0
s13279813573,Songphu,,24.550466,93.546079,village,244,1,0,0
s13281236111,Neilen,,24.578192,93.470025,village,0,0,0,0
s13281236118,Chingmei Kabui,,24.638898,93.45162,village,212,1,0,0
s13281236120,T. Khonomphai,,24.451808,93.542679,hamlet,0,0,0,0
s13281236163,D. Munlui,,24.428516,93.522815,village,161,1,0,0
s13281236192,Moldak,,24.399338,93.522465,village,257,1,0,0
s13282216509,Tusam,,25.07574,94.049187,village,359,1,0,0
s13282216510,Tengkonphai,,25.076342,94.059243,village,0,0,0,0
s13282216511,H. Twinomjang,,25.080739,94.053838,village,0,0,0,0
s13282216512,Pangjang,,25.08765,94.04716,village,620,1,0,0
s13282216576,Phaikon,,25.132664,94.078085,village,0,0,0,0
s13283628640,Ichai Goyang,,25.082606,94.010854,village,668,1,0,0
s13283628643,Saikho,,25.089224,94.002935,village,574,1,0,0
s13286094822,Molvom,,25.089603,93.952292,village,0,0,0,0
s13286094901,Molvom (old),,25.087012,93.967227,hamlet,0,0,0,0
s13286309906,Molvom,,25.089603,93.952292,village,0,0,0,0
s13287043028,Tingri,,24.921083,93.907537,village,520,1,0,0
s13287043029,Mapao Christian,,24.905611,93.926727,village,614,1,0,0
s13287043031,Sinam,,24.948096,93.985224,village,1015,1,0,0
s13287995983,Haipi,,25.121979,93.9358,village,0,0,0,0
s13287995984,Gopibung,,25.124398,93.934606,village,0,0,0,0
s13288674384,B. Khonom,,24.475247,93.720476,village,0,0,0,0
s13288674385,Mualngat,,24.468605,93.726988,village,138,1,0,0
s13288674386,Thoroilok,,24.464362,93.717865,village,0,0,0,0
s13288674387,Pholjang,,24.453032,93.713852,village,253,1,0,0
s13288674388,T. Chavangphai,,24.45249,93.711936,village,0,0,0,0
s13289693594,Wakan,,24.944948,93.979351,village,204,1,0,0
s13289742501,T. Wakanphai,,24.988391,93.990098,village,205,1,0,0
s13289894503,Lamboi Khul,,24.937938,94.044106,village,0,0,0,0
s13289894508,Taret Khul,,24.924245,94.041122,village,0,0,0,0
s13289894510,Taorem,,24.904457,93.95459,village,0,0,0,0
s13290637505,Tollen,,24.402213,93.705627,village,551,1,0,0
s13290637580,Monglianphai,,24.403816,93.706001,village,720,1,0,0
s13299241591,Tingpibung,,25.045537,94.132153,village,731,1,0,0
s13299241601,Leplen,,25.021135,94.147439,village,599,1,0,0
s13299241604,Dongsum,,25.012569,94.143015,village,633,1,0,0
s13299241627,Muolsohoi,,24.999369,94.149197,village,0,0,0,0
s13299241643,Makeng Ngamneh,,25.127619,94.061375,village,0,0,0,0
s13299241655,Walpabung,,25.127634,94.066179,village,0,0,0,0
s13311753826,Khundong Khunkhaiba,,24.957756,93.711472,village,755,1,0,0
s13317712603,Phaibong,,24.577509,93.482945,village,112,1,0,0
s13317712609,Vangtungbung,,24.572509,93.413813,village,164,1,0,0
s13317712614,Chingmei Kuki,,24.60773,93.433145,village,378,1,0,0
s13317712615,Luangpai,,24.644889,93.47942,village,0,0,0,0
s13317712629,Khongjanglok,,24.594279,93.500892,village,37,1,0,0
s13317712634,Muibung,,24.59502,93.489067,village,0,0,0,0
s13317712636,Mamong,,24.572895,93.514693,village,299,1,0,0
s13317712922,Songkong,,24.595789,93.529709,village,202,1,0,0
s13329382439,Purum Khunou,,25.003581,94.024938,village,182,1,0,0
s13332451483,Heibongpokpi,,24.835318,93.845192,village,595,1,0,0
s13337063745,Makeng Ngulrou,,25.076923,94.05149,village,0,0,0,0
s13337070111,Hangoipat,,25.078326,94.059498,hamlet,0,0,0,0
s13354275545,Sadu Chiru,,24.73858,93.753434,village,209,1,0,0
s13356242964,Kangmong,,24.739153,93.804417,village,0,0,0,0
s13356366324,Leimaram Waroiching,,24.730302,93.768168,village,655,1,0,0
s13358446865,Joupi,,24.742014,93.758386,village,73,1,0,0
s13359898006,Dolang Khunou,,24.666573,93.72061,village,1206,1,0,0
s13359988649,Nungang Kabui,,24.674009,93.72901,village,650,1,0,0
s13364471797,Phaikhothang,,24.280302,93.691249,village,171,1,0,0
s13364662438,M. Shimuol,,24.291486,93.697935,village,1333,1,0,0
s13364662439,Mualpi,,24.302271,93.698709,village,159,1,0,0
s13364662440,Mualsang,,24.302103,93.695244,village,65,1,0,0
s13364662441,Misao Lhahvom,,24.29835,93.696129,village,622,1,0,0
s13364662442,Mualkot,,24.305855,93.699334,village,63,1,0,0
s13367909052,Laimanai,,24.583618,93.706145,hamlet,0,0,0,0
s13370683759,Tokpa Ching,,24.297302,93.901308,village,127,1,0,0
s13373028555,G. Gamphazawl,,24.085957,93.767684,village,0,0,0,0
s13373028572,Sialshi,,24.113008,93.771353,village,0,0,0,0
s13375126863,Aigejang,,24.711807,93.7527,hamlet,0,0,0,0
s13375741049,Kabowakching,,24.720881,93.807187,village,0,0,0,0
s13375741067,Kabowakching Khunou,,24.725607,93.801904,village,0,0,0,0
s13375741068,Balramkhul,,24.722221,93.815865,village,0,0,0,0
s13379076565,Jampi,,25.000728,93.847484,village,0,0,0,0
s13383152934,S. Phaipijang,,24.412208,93.705032,village,68,1,0,0
s13387626108,Saidan,,24.368026,93.719646,village,1363,1,0,0
s13387658725,Dumlian,,24.342858,93.805356,village,194,1,0,0
s13387734064,T. Gamnom,,24.320612,93.744634,village,0,0,0,0
s13394219269,D. Gellenjang,,24.377053,93.774174,village,622,1,0,0
s13394219270,Sihjang,,24.378198,93.782837,village,104,1,0,0
s13394219271,Haotak Keirap,,24.37803,93.770781,village,0,0,0,0
s13438036186,O. Songlung,,24.396196,93.733808,village,0,0,0,0
s13438043861,Pumkot Minjang,,24.410076,93.7574,village,0,0,0,0
s13438052422,Lailampat,,24.409671,93.762758,village,0,0,0,0
s13443958836,Kha Thingungei,,24.446773,93.792545,village,0,0,0,0
s13443958837,Gamnomphai,,24.419859,93.746786,village,0,0,0,0
s13587535190,Maite,,24.343339,93.484282,village,278,1,0,0
s13587535191,Tuilijang,,24.340645,93.487499,village,204,1,0,0
s13587535192,L. Phungchongjang,,24.309228,93.478976,village,243,1,0,0
s13587535195,Sinjang,,24.306181,93.391748,village,114,1,0,0
s13590657652,Gelmol,,24.480805,93.738546,village,108,1,0,0
s13590657653,Ujungmakhong,,24.490132,93.741053,village,152,1,0,0
s13590657654,Senpangjar,,24.495858,93.741886,village,164,1,0,0
s13590657655,Kangathei,,24.504424,93.73908,village,240,1,0,0
s13590657656,Bunglon,,24.500932,93.724922,village,319,1,0,0
s13590657670,Bijang Gangte,,24.476844,93.72003,village,37,1,0,0
s13590657671,L. Maovom,,24.470003,93.714579,village,0,0,0,0
s13590657672,P. Boljang,,24.46923,93.718482,village,0,0,0,0
s13590657691,Bungpilon,,24.469982,93.702354,village,0,0,0,0
s13593155108,Bijang Tampak,,24.487337,93.719295,village,70,1,0,0
s13593155140,L. Phainom,,24.503354,93.733655,village,0,0,0,0
s13620908700,Laimanai Kuki,,24.468257,93.706137,village,304,1,0,0
s13638936947,Phoisanbung,,24.457326,93.716412,village,115,1,0,0
s13723913893,Phoisenphai,,24.449396,93.722975,village,156,1,0,0
s13723913894,Ukha Tampak,,24.451703,93.723404,village,264,1,0,0
s13738262194,Khebungphe,,24.179549,93.923835,village,0,0,0,0
s13748887102,South Changoubung,,25.172419,93.969334,village,592,1,0,0
s13749164275,Hengbung,,25.224171,93.998216,village,1226,1,0,0
s13764468310,Khomunnom,,25.092165,94.124239,village,0,0,0,0
s13764468311,Jangnoi,,25.098638,94.121597,village,0,0,0,0
s13764468328,Gangpikon,,25.055347,94.119854,village,0,0,0,0
s13764737230,Mullam,,25.033302,94.192452,village,416,1,0,0
s13764743627,Shongphel,,25.013028,94.185176,village,511,1,0,0
s13812146049,Wanglee Market,,24.510323,94.432625,village,0,0,0,0
s13812146050,Namlee Market,,24.500048,94.426805,village,0,0,0,0
s13812146076,Kangkum,,24.602666,94.428636,village,371,1,0,0
s13828520652,Kotzim,,24.863906,93.769548,village,0,0,0,0
s13874380711,Veitum Khullen,,24.820652,93.751051,village,0,0,0,0
s13877760195,Ramrei,,24.885093,94.134463,village,0,0,0,0
s13879258862,Shingta,,24.908225,94.24972,village,322,1,0,0
s13888871153,Lamlai Chingphei,,24.955646,94.165347,village,467,1,0,0
s13889845797,Sikibung Kuki,,24.933383,94.200809,village,0,0,0,0
s13899903476,Huime,,25.244988,94.31528,village,1267,1,0,0
s245725129,Meiti,,24.699976,94.48225,village,0,0,0,0
s245731955,Chingai,,25.316892,94.498352,village,0,0,0,0
s9649701797,Kangpat Centre,,24.675494,94.485256,village,0,0,0,0
s9649701830,Kangpat Khunou,,24.689737,94.489544,village,438,1,0,0
s9822651732,Ramphoi,,24.712885,94.498395,village,0,0,0,0
s9822651734,Grihang,,24.784992,94.476395,village,0,0,0,0
s9831518376,Skipe,,24.640664,94.527836,village,123,1,0,0
s9831518393,Molvailup,,24.790631,94.612896,village,0,0,0,0
s9952197355,Poi,,25.277661,94.556631,town,0,0,0,0
s9952210833,Huishu,,25.246068,94.552713,village,0,0,0,0
s10081235768,Pilong,,24.664895,94.542455,village,0,0,0,0
s11554140307,Chahong Khunou,,24.90818,94.627213,village,0,0,0,0
s11554140326,Lakhan,,24.818703,94.567678,village,0,0,0,0
s11554140327,Lakhan Khuman,,24.816755,94.557599,village,0,0,0,0
s13812146040,Nampisha,,24.715528,94.501795,village,601,1,0,0
s13816245044,Lanchah,,25.028183,94.550429,village,84,1,0,0
s13816269616,Sahamphung,,25.046031,94.550264,village,147,1,0,0
s13816269634,Roni,,25.055197,94.569857,village,206,1,0,0
s13817952182,Aloyo border trade centre,,24.588532,94.492408,village,0,0,0,0
s245734491,Chingmai Khullen,,25.4687,94.371617,village,0,0,0,0
s1848134138,Paomata,,25.476723,94.206367,village,0,0,0,0
s6251548357,Geljang,,25.34486,93.715836,village,0,0,0,0
s12944317351,Makuilong,,25.378974,93.750308,hamlet,0,0,0,0
s12944317369,Kuilong,,25.355404,93.780574,hamlet,0,0,0,0
s12944317379,New Kuiong,,25.339061,93.788373,hamlet,0,0,0,0
s9956578566,New Tusom,,25.422413,94.577482,village,0,0,0,0
s10864806334,Tusom Khullen,,25.405167,94.586237,village,0,0,0,0
s12883065262,Wahong,,25.487435,94.552111,village,0,0,0,0
s245729844,Khaddum,,25.155559,92.447072,hamlet,5000,1,0,0
s245730713,Burengapara,,25.226298,90.196655,village,5000,1,0,0
s245731637,Sutnga,,25.370212,92.436802,village,0,0,0,0
s245732730,Langkyrdem,,25.3488,91.8956,village,0,0,0,0
s245732875,Khliehriat,,25.358712,92.36697,town,0,0,0,0
s245733093,Laitmawsiang,,25.396161,91.604912,village,0,0,0,0
s245734988,Barato,,25.605255,92.452471,village,0,0,0,0
s245735667,Nartiang,,25.573656,92.21701,village,0,0,0,0
s245735780,Shillong,,25.575993,91.882787,city,143000,1,0,0
s245736242,Asananggiri,,25.619807,90.281925,village,0,0,0,0
s245736665,Rambrei,,25.598978,91.215414,village,0,0,0,0
s245737555,Umroi,,25.713886,92.039655,village,0,0,0,0
s245737768,Dambu,,25.715311,90.814206,village,5000,1,0,0
s245738741,Bangsi,,25.8031,90.7405,village,0,0,0,0
s245739851,Bajengdoba,,25.895133,90.505285,village,0,0,0,0
s1262013875,Rngat,,25.336535,92.233947,village,0,0,0,0
s1262013973,Mawsynram,,25.29882,91.582451,town,0,0,0,0
s1262014179,Nolikata,,25.210668,91.254696,village,0,0,0,0
s1262014344,Mynso,,25.552675,92.327684,village,0,0,0,0
s1262014463,Shella,,25.179515,91.637124,village,0,0,0,0
s1262014635,Muktapur,,25.165125,92.125947,village,0,0,0,0
s1262014743,Mawshynrut,,25.661461,91.061726,town,0,0,0,0
s1262014817,Balat,,25.201924,91.404086,village,0,0,0,0
s1262014838,Umling,,25.964962,91.856919,village,0,0,0,0
s1262014939,Laskein,,25.519585,92.434462,village,0,0,0,0
s1262015033,Saipung,,25.334611,92.627061,village,0,0,0,0
s1262015202,Mawkynrew,,25.457479,92.058728,hamlet,0,0,0,0
s1262015226,Bapung,,25.404739,92.309275,village,0,0,0,0
s1262015418,Pynursla,,25.309078,91.900512,town,0,0,0,0
s1262084462,Chokpot,,25.323475,90.421637,town,0,0,0,0
s1262084616,Zikzak,,25.388337,89.907478,village,0,0,0,0
s1262084701,Nengkhra,,25.512211,90.630889,village,0,0,0,0
s1262085093,Dalu,,25.239409,90.191877,town,0,0,0,0
s1262085191,Selsella,,25.639188,90.041558,town,0,0,0,0
s1262085291,Dadenggiri,,25.761652,90.220118,town,0,0,0,0
s1262085444,Nonshram,,25.598411,90.86538,village,0,0,0,0
s1329752259,Dainadubi,,25.818623,90.79041,village,5000,1,0,0
